Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
567472	3548	12.7481	2	3.9975E+06	178423	230.1705	92.92	892	5402	HCD-HMSn
567472	3549	12.7504	2	2.1259E+06	90642	175.1193	66.91	809	4871	HCD-HMSn
567472	3550	12.7526	2	1.0295E+07	512593	677.3132	229.4	1612	9428	HCD-HMSn
567472	3551	12.7549	2	9.1597E+06	803177	405.7716	372.6	977	5251	HCD-HMSn
567472	3552	12.7571	2	8.3292E+06	750350	463.3082	312	1059	5997	HCD-HMSn
567472	3553	12.7593	1	2.0313E+09	2.2884E+08	451.732	653.8	11459	11459	HMS
567472	3554	12.7638	2	6.2118E+06	871432	973.8127	268.6	724	4209	HCD-HMSn
567472	3555	12.7660	2	1.9167E+06	89400	230.1706	45.99	448	2982	HCD-HMSn
567472	3556	12.7683	2	2.4294E+06	92468	175.1193	68	849	5035	HCD-HMSn
567472	3557	12.7705	2	4.7158E+06	161355	175.1193	83.81	961	5751	HCD-HMSn
567472	3558	12.7728	2	4.3497E+06	162709	230.1705	84.58	893	5807	HCD-HMSn
567472	3559	12.7750	1	2.0245E+09	1.7564E+08	451.7321	500.8	12091	12091	HMS
567472	3560	12.7794	2	2.4168E+06	111933	440.23	80.32	626	3759	HCD-HMSn
567472	3561	12.7816	2	3.4759E+06	224419	248.1811	142.4	867	5140	HCD-HMSn
567472	3562	12.7839	2	7.3969E+06	1.1222E+06	635.8519	387.6	671	3320	HCD-HMSn
567472	3563	12.7862	2	4.3556E+06	173845	230.1706	83.03	852	5466	HCD-HMSn
567472	3564	12.7884	2	3.6702E+06	125390	230.1706	67.62	905	5859	HCD-HMSn
567472	3565	12.7906	1	1.9036E+09	1.6708E+08	451.7321	452	11107	11107	HMS
567472	3566	12.7961	2	3.4615E+07	3.7272E+06	448.2459	254.6	776	3768	HCD-HMSn
567472	3567	12.7983	2	4.5187E+06	651320	459.2406	404.6	856	5110	HCD-HMSn
567472	3568	12.8006	2	1.1617E+07	861325	345.1974	291.9	857	4605	HCD-HMSn
567472	3569	12.8028	2	9.8603E+06	997467	540.2989	414.9	1429	8451	HCD-HMSn
567472	3570	12.8051	2	5.8368E+06	539227	740.3779	178.4	888	4978	HCD-HMSn
567472	3571	12.8073	2	1.3248E+06	50275	230.1706	25.04	369	2789	HCD-HMSn
567472	3572	12.8102	1	1.4747E+09	1.2599E+08	451.7321	509.3	12378	12378	HMS
567472	3573	12.8146	2	3.763E+06	357250	574.7999	170	720	4126	HCD-HMSn
567472	3574	12.8169	2	4.5515E+06	938333	550.7994	472.3	694	4383	HCD-HMSn
567472	3575	12.8191	2	8.3797E+06	882659	110.0719	441.2	1428	7997	HCD-HMSn
567472	3576	12.8214	2	4.5386E+06	625677	581.3016	304.6	765	4349	HCD-HMSn
567472	3577	12.8236	2	9.134E+06	689325	110.0719	323.3	1370	8822	HCD-HMSn
567472	3578	12.8259	2	1.6485E+06	299908	317.6977	245.4	467	2510	HCD-HMSn
567472	3579	12.8287	1	1.4557E+09	1.2065E+08	451.7323	395.3	10615	10615	HMS
567472	3580	12.8331	2	3.131E+06	135141	372.2812	62.08	617	3902	HCD-HMSn
567472	3581	12.8354	2	5.6889E+06	625042	740.0436	217.6	843	5003	HCD-HMSn
567472	3582	12.8376	2	3.9794E+07	4.3184E+06	110.0719	343.2	767	3779	HCD-HMSn
567472	3583	12.8399	2	2.5673E+06	212635	642.8419	92.62	512	2704	HCD-HMSn
567472	3584	12.8421	2	4.3749E+06	185009	482.2566	113.1	934	5652	HCD-HMSn
567472	3585	12.8444	2	3.6728E+06	165738	345.1976	108.6	884	4913	HCD-HMSn
567472	3586	12.8472	1	1.449E+09	1.2077E+08	451.7321	425	11636	11636	HMS
567472	3587	12.8517	2	1.1759E+07	2.6385E+06	723.8551	695.9	700	3650	HCD-HMSn
567472	3588	12.8539	2	2.5683E+06	118826	110.0719	83.44	808	5264	HCD-HMSn
567472	3589	12.8562	2	5.0224E+06	154244	128.1283	75.84	1090	7562	HCD-HMSn
567472	3590	12.8584	2	8.3796E+06	911739	459.2406	462.6	1451	8785	HCD-HMSn
567472	3591	12.8607	2	1.8447E+07	2.2239E+06	545.807	692.2	1731	9527	HCD-HMSn
567472	3592	12.8629	2	6.2602E+06	863744	384.2165	455.4	759	3901	HCD-HMSn
567472	3593	12.8652	2	2.6828E+06	510874	717.3976	189.2	383	1748	HCD-HMSn
567472	3594	12.8674	2	1.1439E+07	1.4289E+06	367.2294	649.6	1304	6715	HCD-HMSn
567472	3595	12.8702	1	2.1522E+09	2.1779E+08	451.7321	528.8	11612	11612	HMS
567472	3596	12.8747	2	1.4082E+07	2.0665E+06	437.2537	311.3	653	2942	HCD-HMSn
567472	3597	12.8769	2	1.571E+07	1.7496E+06	650.334	462.9	1426	7807	HCD-HMSn
567472	3598	12.8791	1	1.6882E+09	1.4874E+08	451.7321	487.1	12358	12358	HMS
567472	3599	12.8836	2	1.5065E+07	2.8142E+06	574.3176	984.2	1137	6469	HCD-HMSn
567472	3600	12.8858	2	3.9368E+06	262644	421.2334	164.2	883	5423	HCD-HMSn
567472	3601	12.8881	2	2.4687E+07	3.5325E+06	559.278	430.4	781	3761	HCD-HMSn
567472	3602	12.8903	2	2.2269E+07	2.6537E+06	556.3	329.8	986	5662	HCD-HMSn
567472	3603	12.8925	2	8.0447E+06	1.0547E+06	110.0719	410.2	832	4240	HCD-HMSn
567472	3604	12.8948	2	5.1065E+06	539096	542.3052	245.1	840	4138	HCD-HMSn
567472	3605	12.8970	2	1.0514E+07	1.0471E+06	530.2778	433.9	1341	8121	HCD-HMSn
567472	3606	12.8993	2	4.9925E+06	164601	544.9588	78.07	1050	7094	HCD-HMSn
567472	3607	12.9015	2	8.927E+06	976013	603.3265	365.6	1011	5406	HCD-HMSn
567472	3608	12.9038	2	8.6217E+06	278734	128.1344	114.2	1179	6690	HCD-HMSn
567472	3609	12.9060	2	7.3274E+06	516039	367.2295	263.8	1346	7574	HCD-HMSn
567472	3610	12.9083	2	1.0395E+07	1.5453E+06	731.8516	409.4	1044	5319	HCD-HMSn
567472	3611	12.9112	1	1.9021E+09	1.2346E+08	451.7318	492.6	16657	16657	HMS
567472	3612	12.9156	2	1.9748E+08	2.2327E+07	451.7324	226.2	541	2189	HCD-HMSn
567472	3613	12.9178	2	2.4369E+07	2.9835E+06	466.7381	233.3	533	2464	HCD-HMSn
567472	3614	12.9201	2	9.9265E+06	1.0347E+06	456.2429	330.5	944	5051	HCD-HMSn
567472	3615	12.9223	2	4.7541E+06	584562	647.3691	250.3	715	3827	HCD-HMSn
567472	3616	12.9246	2	3.1579E+07	854580	374.2148	101.3	1667	8894	HCD-HMSn
567472	3617	12.9268	2	1.5771E+07	1.1698E+06	530.2778	308.2	1333	7102	HCD-HMSn
567472	3618	12.9291	2	8.4436E+06	572976	590.299	221.4	1324	7088	HCD-HMSn
567472	3619	12.9313	2	9.0288E+06	256305	317.2025	99.72	1309	7365	HCD-HMSn
567472	3620	12.9336	2	4.6533E+06	163002	317.2025	75.8	880	5528	HCD-HMSn
567472	3621	12.9359	2	5.9825E+06	198112	126.1282	76.8	989	5949	HCD-HMSn
567472	3622	12.9381	2	1.5691E+07	4.341E+06	775.3855	1112	1070	5348	HCD-HMSn
567472	3623	12.9404	2	3.0877E+06	153705	384.2165	108.3	845	5094	HCD-HMSn
567472	3624	12.9432	1	1.833E+09	1.0023E+08	723.8545	320.5	13462	13462	HMS
567472	3625	12.9476	2	3.1966E+07	4.3939E+06	510.254	282	609	2737	HCD-HMSn
567472	3626	12.9499	2	1.1681E+07	1.5225E+06	339.5469	480.9	1007	5692	HCD-HMSn
567472	3627	12.9521	2	4.943E+06	476390	110.0719	278.4	1055	6183	HCD-HMSn
567472	3628	12.9544	2	6.1444E+06	236589	723.8369	80.59	925	5498	HCD-HMSn
567472	3629	12.9566	2	8.2476E+06	657936	110.0719	278.3	1199	7156	HCD-HMSn
