Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
436	0		2339.20798
437	0		2872.35139
438	0		3012.35449
439	1	IodoAcet:9	2643.34375
440	1	IodoAcet:12	2907.4799
441	0		2832.48089
442	0		2501.22844
443	0		2654.27236
444	0		2271.13415
445	0		2406.23242
446	0		3657.74329
447	2	IodoAcet:9,IodoAcet:18	3057.38939
448	0		2643.36017
449	3	IodoAcet:9,IodoAcet:10,IodoAcet:18	3278.42048
450	0		2612.27572
451	0		2284.14803
452	1	IodoAcet:30	4182.11928
453	0		2969.35067
454	2	IodoAcet:7,Plus1Oxy:10	2381.09251
455	1	IodoAcet:11	2920.21459
456	0		2290.1844
457	0		3115.41578
458	1	Plus1Oxy:14	2705.36143
459	0		2625.30735
460	1	Plus1Oxy:7	2431.23036
461	0		2387.15787
462	0		2214.06258
463	0		2297.09632
464	0		2886.42992
465	0		2364.25354
466	1	IodoAcet:19	2870.35035
467	1	IodoAcet:19	2608.22601
468	0		2491.14769
469	0		2501.09011
470	1	IodoAcet:12	2791.40154
471	2	IodoAcet:12,IodoAcet:23	3443.6158
472	1	IodoAcet:12	2677.32677
473	0		2511.36687
474	0		2463.21413
475	0		2555.27136
476	0		2865.48307
477	5	IodoAcet:6,IodoAcet:8,IodoAcet:9,IodoAcet:21,IodoAcet:25	3056.09456
478	1	IodoAcet:5	2447.11746
479	0		2801.41941
480	0		2694.43797
481	1	IodoAcet:9	2371.13984
482	0		2409.16334
483	1	IodoAcet:4	2411.179
484	2	IodoAcet:13,IodoAcet:15	2347.1452
485	0		2596.28284
486	0		2542.38027
487	0		2368.20304
488	0		2336.18988
489	0		2304.23644
490	0		2414.19775
491	0		2521.18072
492	6	IodoAcet:1,IodoAcet:3,IodoAcet:12,IodoAcet:15,IodoAcet:18,IodoAcet:22	2874.00517
493	1	IodoAcet:19	2480.13106
494	1	IodoAcet:3	2425.21711
495	2	IodoAcet:12,IodoAcet:16	2275.02819
496	2	IodoAcet:16,IodoAcet:17	2664.13854
497	0		2346.22185
498	0		3149.54884
499	1	IodoAcet:15	2415.15278
500	0		2379.12426
501	3	IodoAcet:5,IodoAcet:12,IodoAcet:13	2655.18786
502	1	Plus1Oxy:17	2705.36143
503	3	IodoAcet:5,IodoAcet:12,IodoAcet:13	2688.36226
504	1	IodoAcet:12	2418.16705
505	0		2861.28108
506	0		2337.21162
507	1	IodoAcet:11	3318.51848
508	0		3064.38962
509	2	IodoAcet:9,IodoAcet:17	2852.39817
510	0		2867.3572
511	0		2257.02863
512	1	IodoAcet:22	3068.35689
513	0		2522.37431
514	0		2599.34922
515	1	IodoAcet:13	2782.43089
516	0		2559.25051
517	0		2370.25757
518	0		2738.40851
519	4	IodoAcet:1,IodoAcet:4,IodoAcet:17,IodoAcet:26	3133.33604
520	0		2945.5398
521	2	IodoAcet:12,IodoAcet:22	2868.2628
522	2	IodoAcet:5,IodoAcet:9	2490.16706
523	0		2439.12695
524	0		2212.10194
525	0		2218.12623
526	0		2300.23347
527	2	IodoAcet:9,IodoAcet:13	2322.08392
528	1	IodoAcet:1	3113.37451
529	1	IodoAcet:9	2412.14776
530	0		2200.0355
531	0		2667.21866
532	0		2870.56865
533	1	IodoAcet:16	3231.57967
534	0		3363.75603
535	0		2542.19345
536	0		2177.16909
537	0		2628.32546
538	0		2279.10822
539	0		2442.1801
540	0		2448.23241
541	2	IodoAcet:12,IodoAcet:15	3215.47628
542	0		4036.08633
543	0		2397.28036
544	1	IodoAcet:14	2467.0808
545	0		2348.25862
546	0		2188.14869
547	0		2486.23011
548	0		2605.18775
549	0		2693.43869
550	0		2227.11534
551	0		2543.25024
552	2	Plus1Oxy:5,Plus1Oxy:8	2538.159
553	1	IodoAcet:4	2507.4144
554	0		2353.0345
555	2	IodoAcet:2,IodoAcet:9	2395.04728
556	4	IodoAcet:3,IodoAcet:13,IodoAcet:15,IodoAcet:28	3096.27879
557	0		2133.0701
558	0		2530.26372
559	0		2194.07275
560	0		2685.33435
561	2	Plus1Oxy:9,IodoAcet:16	3010.38733
562	1	IodoAcet:12	2381.15318
563	1	IodoAcet:5	2635.30631
564	4	IodoAcet:4,IodoAcet:10,IodoAcet:11,IodoAcet:17	2454.91972
565	2	IodoAcet:9,IodoAcet:21	2309.12553
566	1	IodoAcet:6	2478.07902
567	1	IodoAcet:6	2247.01127
568	1	IodoAcet:7	2238.09244
569	1	IodoAcet:6	2683.43659
570	2	Plus1Oxy:12,Plus1Oxy:15	2964.43599
571	1	IodoAcet:10	2487.08588
572	0		2339.17715
573	1	IodoAcet:10	3201.58034
574	0		2479.04575
575	1	IodoAcet:15	2082.86351
576	0		2414.25929
577	1	IodoAcet:14	2523.20964
578	4	IodoAcet:1,IodoAcet:4,IodoAcet:15,IodoAcet:18	2693.15927
579	0		2396.05557
580	0		2460.31978
581	1	Plus1Oxy:5	3408.62141
582	0		2474.14948
583	1	Plus1Oxy:7	3593.62952
584	1	IodoAcet:4	2874.38567
585	1	IodoAcet:10	2555.18554
586	0		2322.1776
587	0		2186.07889
588	1	IodoAcet:6	2735.23248
589	0		2646.37241
590	0		2244.08437
591	0		3214.75598
592	0		3072.43109
593	0		3094.6086
594	0		3191.54684
595	0		2459.239
596	0		2633.17364
597	1	IodoAcet:18	2388.13786
598	0		3153.60146
599	0		3112.74944
600	1	IodoAcet:16	2521.21711
601	1	IodoAcet:15	2486.96571
602	0		3438.6717
603	0		3133.49375
604	2	Plus1Oxy:4,IodoAcet:20	2348.19796
605	1	Plus1Oxy:9	2432.09935
606	1	IodoAcet:1	3078.46029
607	0		2078.01015
608	1	IodoAcet:7	2278.02582
609	2	Plus1Oxy:1,IodoAcet:10	2571.18046
610	1	IodoAcet:23	2638.43759
611	1	IodoAcet:10	2344.19565
612	1	IodoAcet:12	4108.9515
613	0		3009.37815
614	0		2802.18328
615	0		2370.34223
616	0		1948.94307
617	0		2453.23247
618	0		2156.06899
619	2	IodoAcet:2,Plus1Oxy:12	2565.16136
620	0		2385.22872
621	0		3147.46648
622	0		2717.29903
623	0		3991.94376
624	2	IodoAcet:4,IodoAcet:16	2894.43185
625	1	IodoAcet:12	2424.14776
626	1	IodoAcet:12	2972.43368
627	0		3082.59334
628	1	IodoAcet:2	2663.33358
629	0		2417.21068
630	0		2729.42344
631	0		2336.04434
632	0		4318.98752
633	0		2406.32295
634	0		2403.22555
635	0		2376.16685
636	0		3044.58172
637	0		3014.60033
638	0		2452.08581
639	1	IodoAcet:23	3649.9136
640	0		2723.2707
641	0		3733.88844
642	0		2877.31793
643	2	IodoAcet:13,IodoAcet:15	3309.61607
644	0		1964.00745
645	1	IodoAcet:3	2653.17134
646	1	IodoAcet:6	2375.10623
647	0		3213.62392
648	0		2339.0876
649	0		2416.10444
650	3	IodoAcet:2,IodoAcet:8,IodoAcet:18	2193.82951
651	1	IodoAcet:8	2372.10273
652	0		2842.43943
653	0		2493.25387
654	1	IodoAcet:11	2758.16381
655	0		2653.27328
656	0		2609.23565
657	1	IodoAcet:8	3609.8149
658	0		2281.22179
659	2	Plus1Oxy:17,IodoAcet:23	2723.32572
660	2	IodoAcet:6,IodoAcet:22	2958.33741
661	1	IodoAcet:15	2671.29105
662	0		2737.28451
663	1	IodoAcet:12	2502.25355
664	1	IodoAcet:9	4043.99956
665	0		3001.53952
666	1	IodoAcet:15	2715.25189
667	1	IodoAcet:6	2393.14328
668	0		3033.58436
669	1	IodoAcet:18	2577.17509
670	0		2257.95448
671	0		3521.88084
672	1	Plus1Oxy:6	2419.22046
673	0		2641.25802
674	0		2265.07347
675	0		2439.14002
676	0		2586.39372
677	0		3123.39755
678	1	IodoAcet:11	2933.44141
679	1	IodoAcet:4	2769.20342
680	0		2241.05082
681	1	IodoAcet:17	2742.29178
682	3	IodoAcet:4,IodoAcet:11,IodoAcet:15	2337.0762
683	2	Plus1Oxy:8,IodoAcet:11	2662.22937
684	0		2773.4245
685	0		2153.17311
686	0		3398.64576
687	0		2323.15172
688	0		2236.26187
689	0		2298.1702
690	1	IodoAcet:15	2905.48941
691	0		2647.34922
692	0		2987.52387
693	0		2209.08365
694	0		3093.52619
695	0		2872.55847
696	1	Plus1Oxy:6	2458.17972
697	1	IodoAcet:3	2141.02442
698	0		2102.98025
699	1	Plus1Oxy:1	2242.20303
700	0		2390.17529
701	0		2626.29608
702	1	IodoAcet:12	2308.01775
703	5	IodoAcet:3,IodoAcet:4,IodoAcet:10,IodoAcet:11,IodoAcet:17	2615.02314
704	0		2258.07737
705	0		2395.22296
706	3	IodoAcet:3,IodoAcet:5,IodoAcet:17	2281.87857
707	1	IodoAcet:12	2562.16955
708	0		2653.36112
709	1	IodoAcet:13	2430.23242
710	0		2246.09129
711	0		2299.13309
712	2	Plus1Oxy:18,IodoAcet:21	2519.18237
713	0		2473.17601
714	0		2245.11666
715	0		2309.17629
716	1	IodoAcet:10	3621.84592
717	1	IodoAcet:17	4039.01073
718	0		2443.17937
719	0		2654.39612
720	2	IodoAcet:12,IodoAcet:15	2642.02595
721	0		2380.228
722	1	IodoAcet:3	2498.23617
723	0		2240.0497
724	0		2594.24403
725	0		2461.1455
726	3	IodoAcet:4,IodoAcet:7,IodoAcet:14	2653.15715
727	1	IodoAcet:3	2155.06253
728	2	IodoAcet:5,IodoAcet:6	2366.99822
729	0		2001.07413
730	1	IodoAcet:7	2427.14155
731	1	IodoAcet:13	2247.13568
732	0		2589.24198
733	0		2922.43579
734	2	IodoAcet:2,IodoAcet:8	2645.30527
735	0		2286.11269
736	0		3085.44747
737	0		2682.30953
738	2	IodoAcet:21,IodoAcet:22	3451.72602
739	0		2323.16545
740	0		2539.09855
741	0		2299.02144
742	0		2320.23269
743	2	Plus1Oxy:10,IodoAcet:12	2192.91018
744	1	IodoAcet:13	2508.23513
745	0		2241.164
746	0		2202.14321
747	0		2290.04626
748	1	IodoAcet:7	2364.14189
749	1	IodoAcet:6	2316.09898
750	1	IodoAcet:20	2580.15362
751	1	IodoAcet:19	2433.13819
752	2	IodoAcet:1,IodoAcet:22	2629.28789
753	1	IodoAcet:17	2141.06867
754	0		2802.41735
755	2	IodoAcet:4,IodoAcet:17	2953.3268
756	2	IodoAcet:18,IodoAcet:26	3011.50296
757	0		2769.43698
758	0		2318.1218
759	2	IodoAcet:5,IodoAcet:8	2171.89996
760	2	IodoAcet:3,IodoAcet:8	2916.35333
761	1	Plus1Oxy:10	2530.37154
762	0		2375.25176
763	0		2338.15925
764	0		2625.25188
765	1	IodoAcet:7	2352.20342
766	3	IodoAcet:1,IodoAcet:16,Plus1Oxy:27	3246.44927
767	0		2504.18049
768	8	IodoAcet:8,IodoAcet:9,IodoAcet:16,IodoAcet:17,IodoAcet:23,IodoAcet:24,IodoAcet:30,IodoAcet:36	4533.78786
769	0		2547.33451
770	0		2493.26377
771	1	IodoAcet:9	2259.13166
772	0		2872.49424
773	0		2235.18982
774	0		2492.28108
775	0		2741.27137
776	0		2571.21279
777	0		2565.26107
778	1	IodoAcet:1	2579.28097
779	2	IodoAcet:5,IodoAcet:15	2530.19835
780	0		2342.15753
781	1	IodoAcet:15	2124.02686
782	0		2130.11759
783	0		2289.1786
784	1	IodoAcet:9	2695.32744
785	1	IodoAcet:1	2746.23524
786	1	IodoAcet:15	2188.15206
787	2	Plus1Oxy:15,IodoAcet:16	3010.38733
788	2	IodoAcet:1,IodoAcet:19	2271.07752
789	1	IodoAcet:18	3026.38858
790	0		2364.99899
791	0		2610.05253
792	3	IodoAcet:18,IodoAcet:20,IodoAcet:30	3332.42432
793	0		1999.99959
794	0		2918.42695
795	0		2230.06938
796	0		2315.25242
797	1	IodoAcet:8	2188.94578
798	0		2779.23604
799	0		3030.59842
800	1	Plus1Oxy:6	2399.09836
801	0		2637.2081
802	1	IodoAcet:30	3451.62856
803	2	IodoAcet:1,IodoAcet:9	2633.19228
804	1	IodoAcet:15	3595.77678
805	0		2276.12834
806	0		2366.17932
807	0		2344.19814
808	1	IodoAcet:1	2224.95951
809	0		2541.18697
810	0		2784.41552
811	1	Plus1Oxy:2	3099.48174
812	0		2376.11137
813	0		2431.1212
814	2	IodoAcet:2,IodoAcet:7	3321.59678
815	0		2412.29329
816	0		2669.42746
817	0		2961.47608
818	0		2331.08787
819	0		2158.05412
820	0		2092.04845
